Price,Close,High,Low,Open,Volume
2009-02-17,8.510769844055176,8.620799312755029,8.437002603521108,8.606393238450435,226988784
2009-02-18,8.770320892333984,8.777026058852881,8.457618201361637,8.624525167544979,240739020
2009-02-19,8.510273933410645,8.936481715125263,8.47972302250384,8.87861132156818,199348452
2009-02-20,8.604903221130371,8.66625208350604,8.32051482656208,8.396269762923056,248435316
2009-02-23,8.197819709777832,8.688108994562246,8.18515239670563,8.618565133443372,208635156
2009-02-24,8.580065727233887,8.683638018794692,8.21843445410737,8.221663042776346,243592164
2009-02-25,8.48543643951416,8.750201541920934,8.417877438679817,8.498102805647948,257306436
2009-02-26,8.374662399291992,8.754922254397659,8.374165474822853,8.592734626375309,223999776
2009-02-27,8.39477825164795,8.53958010596463,8.223896862402633,8.269597809122022,216583200
2009-03-02,8.1257905960083,8.462088186283276,8.096979394283608,8.279037339174517,231308460
2009-03-03,8.084064483642578,8.287979538489642,8.00632373836438,8.198067458382175,260731008
2009-03-04,7.921131610870361,8.171492551099762,7.833207221783574,8.026441729392902,312423264
2009-03-05,7.591291904449463,7.925105378377619,7.516779744350753,7.860528393814034,260934804
2009-03-06,7.664064407348633,7.704301558431854,7.308393850771741,7.630533842497053,289078632
2009-03-09,7.224940299987793,7.614389879915069,7.18917357571673,7.450711505815223,258593148
2009-03-10,7.654129505157471,7.711999898420249,7.3083936593626,7.407743040338137,268938792
2009-03-11,7.896045684814453,7.947955352777579,7.593029239213376,7.702065334677918,236707056
2009-03-12,8.03563117980957,8.072142345912841,7.790238547714489,7.886855324185023,200763036
2009-03-13,8.05773639678955,8.133242396837794,7.9238630812299125,8.099462898646427,156099744
2009-03-16,7.940255165100098,8.189623173548409,7.912934736355171,8.096731444161385,197674128
2009-03-17,8.328961372375488,8.328961372375488,7.925353688498938,7.952427076807216,188311500
2009-03-18,8.27332592010498,8.444703321366314,8.147896517114,8.315797340473903,200287512
2009-03-19,8.194838523864746,8.345352657174015,8.131254920629996,8.238054853454067,164283552
2009-03-20,8.200303077697754,8.270592796054526,8.105424593993462,8.20378060190619,189326484
2009-03-23,8.658304214477539,8.679415454765552,8.271585364854488,8.284749601310985,170689140
2009-03-24,8.622785568237305,8.788450680607216,8.54405192803074,8.606144754978768,152647200
2009-03-25,8.54578971862793,8.726356881775168,8.35156234182679,8.703010902716587,173278548
2009-03-26,8.774791717529297,8.920587448942406,8.655820439501161,8.770817268702073,239891868
2009-03-27,8.635951042175293,8.742751931386007,8.580563373154657,8.693076526878924,132779088
2009-03-30,8.511516571044922,8.53933487682886,8.346597273839208,8.508039046191223,123640236
2009-03-31,8.644890785217285,8.780254872654028,8.598196933222841,8.666499895754729,146065788
2009-04-01,8.794660568237305,8.823223782027698,8.459853739474369,8.538587385943947,131915952
2009-04-02,9.00354290008545,9.18386112228666,8.949397078426182,9.023660290060906,179340480
2009-04-03,9.184359550476074,9.232544181094811,8.891775188920477,9.053218831670685,151440408
2009-04-06,9.146108627319336,9.185352400333091,8.976221074121224,9.115310675356731,131080788
2009-04-07,8.907919883728027,9.034590173835339,8.824962850347879,9.006026959053806,147056796
2009-04-08,8.991125106811523,9.065637266543762,8.847316127406048,9.028381186677642,110497392
2009-04-09,9.251917839050293,9.297866784223276,9.096683381266896,9.177405677923348,135168696
2009-04-13,9.391253471374512,9.415843182276436,9.197274074071709,9.22285763371481,121881996
2009-04-14,9.162750244140625,9.363435746162349,9.080538133015937,9.36219390854655,137006856
2009-04-15,9.42577838897705,9.464524294121198,9.044773675563626,9.117796005844818,197030772
2009-04-16,9.655275344848633,9.758598707569803,9.463531619067757,9.475453072274242,406996596
2009-04-17,9.742207527160645,9.930474688639249,9.557665879234206,9.58771892313532,428802768
2009-04-20,9.42081069946289,9.702714480096688,9.336115854765353,9.590946248688336,176978844
2009-04-21,9.474708557128906,9.544998281128471,9.341332147058658,9.343070909302464,147668184
2009-04-22,9.534070014953613,9.68657186774482,9.4136089038476,9.481662943209031,139931928
2009-04-23,9.554683685302734,9.680361062313839,9.465765459759517,9.624724464227464,104255640
2009-04-24,9.673903465270996,9.765553360010175,9.450615933579163,9.5884627590877,135280584
2009-04-27,9.585979461669922,9.6739038467427,9.50649995197521,9.545991717879609,91532376
2009-04-28,9.530343055725098,9.662974536259958,9.476446165344251,9.531335957941556,117626256
2009-04-29,9.723082542419434,9.810013080611869,9.58299907525404,9.586476599669004,144255600
2009-04-30,9.83484935760498,10.028084797813872,9.805790165480186,9.829634017759124,174053772
2009-05-01,9.778221130371094,9.87508731594585,9.725069148712583,9.811503707720542,97010892
2009-05-04,9.984124183654785,9.994555811517065,9.805543725549688,9.889493672921901,127991880
2009-05-05,10.009207725524902,10.059130167230888,9.866640597856035,9.934447584165753,95935968
2009-05-06,10.021130561828613,10.140598768368772,9.959782637295712,10.103590675961083,105210684
2009-05-07,9.850746154785156,10.058883666646906,9.748664623355541,10.036778574480941,119872008
2009-05-08,10.1170015335083,10.186546335509778,9.810756983692421,10.00573022891498,154449396
2009-05-11,10.133148193359375,10.232994041537857,9.964750433055926,10.004490191848701,102269628
2009-05-12,9.910355567932129,10.207907276435174,9.813490330150378,10.183567445780307,151480368
2009-05-13,9.675145149230957,9.845281645571674,9.645588087042952,9.788155218720078,113598288
2009-05-14,9.62447738647461,9.74146191105583,9.554684589862147,9.656766114786981,117362520
2009-05-15,9.686572074890137,9.788653609376652,9.66397005760668,9.713892508194283,120227652
2009-05-18,9.85645866394043,9.868132128111986,9.572319182058324,9.804051596377734,133933932
2009-05-19,9.907127380371094,9.975678341551358,9.761083657912945,9.838078548242237,113386500
2009-05-20,9.86490249633789,10.075772602279832,9.810757613669912,9.98685436985561,91268640
2009-05-21,9.848013877868652,10.005483070925129,9.78194659443729,9.843045580293706,108683208
2009-05-22,9.7735013961792,9.901413521117485,9.736245317995285,9.851987054648498,68675256
2009-05-26,10.043234825134277,10.059130726630867,9.686570890250557,9.735004454593803,124055820
2009-05-27,10.073040008544922,10.229515350101961,10.054411495895305,10.075026759627262,121250628
2009-05-28,10.193251609802246,10.223553582039466,10.049442655910518,10.150531261987082,106645248
2009-05-29,10.362889289855957,10.362889289855957,10.200701722532665,10.235722106442854,105822072
2009-06-01,10.594625473022461,10.670130535432493,10.395181781573905,10.400149132710633,132763104
2009-06-02,10.640325546264648,10.67907144983174,10.516138938576525,10.586924632927694,104839056
2009-06-03,10.72104549407959,10.741163831587988,10.53104055070459,10.580715002399636,141170688
2009-06-04,10.935393333435059,10.959237186392752,10.791833291279275,10.811702695482676,145378476
2009-06-05,11.035736083984375,11.110746113640987,10.915026046101932,11.054364596926932,147084768
2009-06-08,10.897889137268066,10.951289106961076,10.782395387122342,10.916019779086483,123824052
2009-06-09,10.819649696350098,10.940857594655968,10.72377831505125,10.893168946405636,130065804
2009-06-10,10.744640350341797,10.876029977407555,10.59735482449896,10.834800404058104,134221644
2009-06-11,10.655227661132812,10.772708156729154,10.639579749039493,10.724026604903383,114493392
2009-06-12,10.551904678344727,10.622939311080428,10.461744608701213,10.602076058565233,116619264
2009-06-15,10.351466178894043,10.468946667672341,10.282666292593682,10.468946667672341,149326524
2009-06-16,10.332341194152832,10.4587644337163,10.31793606647875,10.414553308903324,121866012
2009-06-17,10.311478614807129,10.424737625226987,10.222064403652654,10.33706122970649,139464396
2009-06-18,10.284158706665039,10.399155538560224,10.257830230559252,10.324394441162482,123284592
2009-06-19,10.433927536010742,10.44311732478405,10.29707360671036,10.387233678789112,170193636
2009-06-22,10.117499351501465,10.36935010892525,9.981887259577475,10.355937882404296,164811024
2009-06-23,10.076020240783691,10.158232357249869,9.998279497242969,10.100112081400034,115868016
2009-06-24,10.165681838989258,10.23870416290195,10.097876747531158,10.152022571653953,98213688
2009-06-25,10.326629638671875,10.329858227236414,10.096635060334423,10.108805447834527,121658220
2009-06-26,10.563827514648438,10.636103041582844,10.260562587734027,10.274719727774597,130137732
2009-06-29,10.534517288208008,10.625422265013484,10.487327457577196,10.580715163156432,86685228
2009-06-30,10.471183776855469,10.610770331923192,10.387482766740812,10.531042824471221,103652244
2009-07-01,10.406604766845703,10.590650399686922,10.385741516557259,10.53600765224332,92339568
2009-07-02,10.14581298828125,10.317688246622042,10.104086484648285,10.317688246622042,100603296
2009-07-06,10.17363166809082,10.199213336173987,9.976174735252037,10.096387846396548,90413496
2009-07-07,9.851243019104004,10.163199846276397,9.83509723578481,10.139603983199589,130241628
2009-07-08,9.99678897857666,10.083968448048061,9.886759505603722,9.93494413458565,137510352
2009-07-09,10.193004608154297,10.293845244459405,10.079001627066491,10.086949578248737,130892976
2009-07-10,10.2926025390625,10.366370733428221,10.151030189962272,10.172887292511714,116946936
2009-07-13,10.538492202758789,10.543956477957005,10.311975137270958,10.336564848924253,161666172
2009-07-14,10.54818058013916,10.598848891554132,10.453301135775392,10.523838853575882,115716168
2009-07-15,10.882987022399902,10.895654336374282,10.642561724983906,10.671620919957189,150928920
2009-07-16,10.993014335632324,11.071252944245886,10.781897210356044,10.845977734458039,261917820
2009-07-17,10.686275482177734,10.81617436599202,10.598102159033125,10.754578454050003,273889836
2009-07-20,10.684287071228027,10.7508512764365,10.586924912104541,10.677084980400707,126013860
2009-07-21,10.627906799316406,10.727255712245874,10.573761916261422,10.703411859560081,118609272
2009-07-22,10.62269115447998,10.685032922104158,10.518621935961358,10.630390169690946,103364532
2009-07-23,10.862370491027832,10.958491758218683,10.568296318364974,10.647279846626434,138988872
2009-07-24,11.095345497131348,11.188983087364068,10.804251929080129,10.824369320949026,144930924
2009-07-27,11.04765796661377,11.096090583561184,10.869077540194088,11.078455920262169,100075824
2009-07-28,10.924713134765625,10.998231440829743,10.831572467966426,10.953275401783221,101198700
2009-07-29,10.835050582885742,10.873797435562773,10.727007857838714,10.8596402957472,79400520
2009-07-30,11.068521499633789,11.21332337628896,10.993264429168601,10.993264429168601,127816056
2009-07-31,11.004192352294922,11.243873667703228,10.988794321156114,11.176316557148688,114301584
2009-08-03,11.23170280456543,11.27367729451483,11.11819487128572,11.145516245307942,103508388
2009-08-04,11.26945686340332,11.276162030492403,11.13781921335898,11.161165196737327,95496408
2009-08-05,11.20512580871582,11.348436891356155,11.124155539215746,11.325834879954058,93586320
2009-08-06,11.18575382232666,11.298018034005523,11.140300858260199,11.283612905829777,84351564
2009-08-07,11.353158950805664,11.410781362847281,11.300751879122622,11.317641631093293,101622276
2009-08-10,11.340988159179688,11.38569526669743,11.270946424604169,11.304476991873155,69610320
2009-08-11,11.274670600891113,11.356384837068397,11.235923754773804,11.267963542273094,68431500
2009-08-12,11.38991641998291,11.468650063794033,11.299011441919578,11.311182776171787,93562344
2009-08-13,11.481816291809082,11.542419300526237,11.398113396673038,11.478586756367113,79728192
2009-08-14,11.425187110900879,11.504169699597647,11.347943284447936,11.494234997087474,66936996
2009-08-17,11.049893379211426,11.226239076413709,11.005932132537566,11.214068687572446,104703192
2009-08-18,11.059579849243164,11.11968687876471,10.986061539919236,11.055110369165046,93949956
2009-08-19,11.0270414352417,11.05262404620332,10.892671203728687,10.928189461695789,90109800
2009-08-20,11.435370445251465,11.479331691996244,11.207362592342648,11.226487083471474,159796044
2009-08-21,11.555334091186523,11.576445332484568,11.49100557198194,11.56278511752701,142277580
2009-08-24,11.642017364501953,11.675795920606307,11.53496753856281,11.60774093744989,98037864
2009-08-25,11.707587242126465,11.781602475758582,11.64176794833885,11.651951585801259,93546360
2009-08-26,11.623886108398438,11.748072731637345,11.591597378121318,11.742111531412057,79432488
2009-08-27,11.575701713562012,11.638291477648135,11.443319147179446,11.638291477648135,79876044
2009-08-28,11.54316234588623,11.7324233301222,11.509135804170143,11.655179512036396,70793136
2009-08-31,11.46666431427002,11.471383676419606,11.375511339321855,11.419970456756309,78237684
2009-09-01,11.319875717163086,11.59457742715927,11.286594086112078,11.417238827806138,103692204
2009-09-02,11.251572608947754,11.383707164636776,11.241140036792995,11.32136539976642,72119808
2009-09-03,11.363588333129883,11.381720867400947,11.300998576841927,11.321365851073004,65782152
2009-09-04,11.457474708557129,11.48976438423785,11.320372787263787,11.364831905408805,59908032
2009-09-08,11.390910148620605,11.598797747005346,11.321861324891172,11.531737567260224,106161732
2009-09-09,11.523791313171387,11.580916800106674,11.395381305631151,11.401840376809822,87728184
2009-09-10,11.696907043457031,11.696907043457031,11.474861335666,11.590355089556617,101282616
2009-09-11,11.726712226867676,11.755523431791815,11.614695049629521,11.683495892742824,76039884
2009-09-14,11.800727844238281,11.842455299478196,11.674802458163237,11.686227934225412,78948972
2009-09-15,11.860832214355469,11.894859702133223,11.740868992423891,11.799733233450274,95828076
2009-09-16,12.12783432006836,12.154658771641275,11.884180462485437,11.916965167112505,103308588
2009-09-17,12.21302604675293,12.353358439149675,12.099519998879078,12.184464726239971,179144676
2009-09-18,12.20656967163086,12.34367253780806,12.20085740715282,12.338456251223391,131208660
2009-09-21,12.344167709350586,12.391359434908512,12.076422011894866,12.114174067209516,84571344
2009-09-22,12.395332336425781,12.468105725726238,12.364286395487301,12.441530210978382,121526352
2009-09-23,12.380430221557617,12.592541200188201,12.361801710567063,12.43805262347231,108059832
2009-09-24,12.338456153869629,12.453701917012095,12.244818557212698,12.4303540418227,101002896
2009-09-25,12.231902122497559,12.416941612084376,12.219980670323343,12.276859106532388,81902016
2009-09-28,12.382169723510742,12.455936019039319,12.252269902738723,12.290518882674435,73498428
2009-09-29,12.382169723510742,12.412470752827296,12.245067811960924,12.40700647761896,83884032
2009-09-30,12.315605163574219,12.422157107279824,12.10175541634316,12.418680529718523,125542332
2009-10-01,12.100761413574219,12.331003983026877,12.095794062959062,12.244817420981578,112415472
2009-10-02,12.035689353942871,12.213524880201128,11.986510873517286,12.014826100376638,103927968
2009-10-05,12.13354778289795,12.23066195414124,12.004890744073613,12.11193867061362,85698216
2009-10-06,12.387385368347168,12.403033281038843,12.212530450419274,12.212530450419274,109182708
2009-10-07,12.854328155517578,12.89034239761733,12.364287799146105,12.393842970361243,194773032
2009-10-08,12.770873069763184,12.996148291363506,12.750009818314613,12.90474638866036,171979848
2009-10-09,12.822287559509277,12.952932293112449,12.778821346936828,12.832222261115488,109414476
2009-10-12,13.015769004821777,13.058489354164587,12.89853745282431,13.000370975772528,132755112
2009-10-13,13.067184448242188,13.100715013319824,12.94970394926389,13.024464094700505,121374504
2009-10-14,13.29593563079834,13.302393755033384,13.163801064887128,13.224901943348922,130205664
2009-10-15,13.161566734313965,13.335179822441376,13.095996373724578,13.256942148452238,243771984
2009-10-16,13.656821250915527,13.778525121696818,13.524686701521622,13.594231500104486,353322324
2009-10-19,13.712457656860352,13.74996266885166,13.629004651175672,13.727360655391625,128587284
2009-10-20,13.703268051147461,13.733818961912416,13.4295602106504,13.701281300157728,161586252
2009-10-21,13.687870025634766,13.892778936853619,13.63571189276375,13.658313908094971,146677176
2009-10-22,13.762133598327637,13.78473656075459,13.61087453590556,13.660549941018264,93366540
2009-10-23,13.752197265625,13.856514468167868,13.690352425300999,13.790944114880473,95612292
2009-10-26,13.765114784240723,13.949656432734317,13.682654668349329,13.803364715292355,118697184
2009-10-27,13.61807632446289,13.773806745902721,13.515497881190761,13.684640528267423,128531340
2009-10-28,13.41962718963623,13.660550356142815,13.368710891697289,13.607645413919863,102609288
2009-10-29,13.686627388000488,13.706000813301525,13.437012331642324,13.486934775000375,100803096
2009-10-30,13.315805435180664,13.664770348478879,13.269110633800226,13.660548857506168,138601260
2009-11-02,13.262904167175293,13.398764258962165,13.120089026101484,13.339651072637023,127955916
2009-11-03,13.344865798950195,13.350081138782711,13.121578264919386,13.164049683000107,95112792
2009-11-04,13.420372009277344,13.548780114269794,13.323257836803416,13.432045473367566,93214692
2009-11-05,13.627017974853516,13.654835328059907,13.478241656785979,13.498856919395635,73834092
2009-11-06,13.687870025634766,13.704758830004923,13.5487804092818,13.603920088628522,72994932
2009-11-09,13.971264839172363,13.973003601385148,13.765611957574029,13.795912988993665,105890004
2009-11-10,14.076822280883789,14.126994607649216,13.958596867737684,13.976727509335808,89142768
2009-11-11,14.171204566955566,14.244226896173945,14.054468982302277,14.16921686939557,92695212
2009-11-12,14.10389518737793,14.22932458864557,14.045528811998597,14.14636755368601,75376548
2009-11-13,14.208212852478027,14.219637380992788,14.073096742661777,14.139660948776157,66605328
2009-11-16,14.313273429870605,14.330908092825048,14.226342899299945,14.281481628071784,87880032
2009-11-17,14.343328475952148,14.343576464897211,14.249690879169302,14.278254094417928,76591332
2009-11-18,14.322465896606445,14.375368945344972,14.208709954673028,14.322465896606445,61922016
2009-11-19,14.231558799743652,14.256643541569204,14.157294636901876,14.250932224228045,86633280
2009-11-20,14.156302452087402,14.19703605677188,14.142394247434591,14.144877923017072,80167752
2009-11-23,14.46403694152832,14.569595987031644,14.302842241176762,14.318490153627655,101798100
2009-11-24,14.482417106628418,14.512222159567042,14.31973257301735,14.468259966776312,64143792
2009-11-25,14.548235893249512,14.581020598466583,14.472481899042652,14.564876708055106,58389552
2009-11-27,14.39970874786377,14.466768932612785,14.181388561082244,14.206970229323314,55328616
2009-11-30,14.480180740356445,14.496820607351776,14.333888103094537,14.421315554445943,68934996
2009-12-01,14.650814056396484,14.684343674295466,14.48018158102659,14.607596779306105,92719188
2009-12-02,14.59219741821289,14.728803356562494,14.560157625710367,14.678880911186997,66461472
2009-12-03,14.548235893249512,14.690057168807286,14.529856316325844,14.630199076076172,57090852
2009-12-04,14.530105590820312,14.774009356348659,14.385303702609082,14.729052365804813,100443456
2009-12-07,14.560904502868652,14.621507514327442,14.430508690670715,14.510236194086412,65382552
2009-12-08,14.58077335357666,14.670436502780907,14.455344897488233,14.492600977630833,60899040
2009-12-09,14.6297025680542,14.63740253007549,14.494587401664864,14.591949564344155,71168760
2009-12-10,14.691299438476562,14.771027883657819,14.664226996689207,14.664971910040952,66665268
2009-12-11,14.66671085357666,14.772020968621346,14.597662969499769,14.770282206430647,68731200
2009-12-14,14.796360969543457,14.835603798417813,14.71886821404967,14.786923192247118,76459464
2009-12-15,14.732030868530273,14.812504220360278,14.678631849277844,14.736005316946342,91124784
2009-12-16,14.846779823303223,14.911605263988385,14.818962470244347,14.867644021250644,112263624
2009-12-17,14.75190258026123,14.843801414938591,14.74743215358748,14.813996361893969,105446448
2009-12-18,14.813497543334961,14.875840256447583,14.778229163568932,14.80381177724855,141118740
2009-12-21,14.86963176727295,14.898442971002966,14.794871620244084,14.8430553035806,102745152
2009-12-22,14.9302339553833,14.939672678988893,14.87385244224508,14.935698230491111,75156768
2009-12-23,15.192517280578613,15.22207339789953,14.973203242154138,14.989348079569844,82825092
2009-12-24,15.361410140991211,15.387241690103664,15.207170492239943,15.22356331767978,34313652
2009-12-28,15.47044563293457,15.547938386580428,15.361410012886102,15.440393539662766,67848084
2009-12-29,15.384263038635254,15.519378214745965,15.356693670481524,15.516894539048659,56935008
2009-12-30,15.46696949005127,15.46696949005127,15.349737927317673,15.361907369020194,58565376
2009-12-31,15.398667335510254,15.53328652641858,15.398667335510254,15.517141688736574,48743208
2010-01-04,15.566816329956055,15.63536823726086,15.504475504677265,15.57178368114053,78169752
2010-01-05,15.498265266418457,15.593889615653733,15.437414268289375,15.577496788940026,120067812
2010-01-06,15.107573509216309,15.544710813238913,15.060382727732327,15.544710813238913,158988852
2010-01-07,14.755874633789062,15.150789418181487,14.719861341944185,15.13588641986101,256315428
2010-01-08,14.952588081359863,14.983137099253128,14.631936502934911,14.703716993127122,188783028
2010-01-11,14.929986953735352,15.013191977014573,14.754386171891024,15.013191977014573,288227484
2010-01-12,14.665966033935547,14.856716860830625,14.604369176120004,14.844049547522614,193937868
2010-01-13,14.581766128540039,14.613805919702656,14.254161393578189,14.318489911356181,259604136
2010-01-14,14.650318145751953,14.758360872692682,14.475463220798439,14.50253566313997,169434396
2010-01-15,14.405671119689941,14.74246568361207,14.356988615168854,14.737000461262513,217162620
2010-01-19,14.594929695129395,14.664474500460294,14.313522831562578,14.435474703087793,172495332
2010-01-20,14.415851593017578,14.554195336642007,14.288685334809548,14.554195336642007,129897972
2010-01-21,14.479684829711914,14.575060237863331,14.21318001976065,14.491110304601714,252055692
2010-01-22,13.660797119140625,14.172197632400971,13.284510822338149,14.02069059002026,271743984
2010-01-25,13.412175178527832,13.657568753946874,13.300654930553046,13.575852611931383,176619204
2010-01-26,13.472281455993652,13.650613902535127,13.320029495588669,13.361756001752601,174045780
2010-01-27,13.464333534240723,13.602181312684024,13.295687800518586,13.443718270058136,158417424
2010-01-28,13.270354270935059,13.586037575468431,13.178704370895309,13.5236958043256,129034836
2010-01-29,13.162310600280762,13.436763356299263,13.054764805722447,13.37467052507978,165454380
2010-02-01,13.238809585571289,13.308106400963965,13.171252478787746,13.278052414153766,89941968
2010-02-02,13.191617965698242,13.28699336674216,13.104438503656738,13.28699336674216,163684152
2010-02-03,13.432540893554688,13.464332695677747,13.119839158542394,13.130767708837524,119844036
2010-02-04,13.083823204040527,13.362497413949445,13.053521232510075,13.337660663372851,134972892
2010-02-05,13.195839881896973,13.25073061706979,12.976526823156412,13.124059398510198,126113760
2010-02-08,13.24998664855957,13.461850605146473,13.201802965231689,13.22589480689563,107664228
2010-02-09,13.323753356933594,13.45017565302085,13.289725868112894,13.400749187409495,112671216
2010-02-10,13.274328231811523,13.357284317798253,13.106426469194837,13.264889507789528,106873020
2010-02-11,13.322760581970215,13.424346132235321,13.151383179398584,13.246261669713274,96303600
2010-02-12,13.241293907165527,13.341388681046825,13.176220472609128,13.237569340402189,91096812
2010-02-16,13.444463729858398,13.514753449229671,13.270601714766864,13.334434256540868,146029824
2010-02-17,13.367715835571289,13.496622756361452,13.352813782844068,13.461850353475278,81106812
2010-02-18,13.492152214050293,13.536611332555617,13.316303437733136,13.351075842760283,93382524
2010-02-19,13.431051254272461,13.512268576263077,13.404723726929747,13.425338990115952,102021876
2010-02-22,13.481719970703125,13.598455558483783,13.437012865290505,13.594729098720281,85698216
2010-02-23,13.289725303649902,13.502333209471011,13.220678373217002,13.486686244413898,114789096
2010-02-24,13.200310707092285,13.373426845430979,13.176466857051606,13.262652469589973,92970936
2010-02-25,13.075132369995117,13.126296652034736,12.915427495700774,13.092269162638301,132235632
2010-02-26,13.084321975708008,13.207267703404572,13.001861863836629,13.099721900180823,81890028
2010-03-01,13.23061466217041,13.24551766225446,13.107669880721224,13.143932112300776,89426484
2010-03-02,13.438502311706543,13.552754220760313,13.2882371090105,13.299909626283327,174097728
2010-03-03,13.544310569763184,13.61385442957176,13.393547493066036,13.47079131475915,123452424
2010-03-04,13.774553298950195,13.812802282895383,13.566167798915831,13.573618825929357,127224648
2010-03-05,14.013487815856934,14.099426401533368,13.90643988002789,13.942454123770899,156331512
2010-03-08,13.97052001953125,14.037582104839371,13.934009796435031,14.027646455244033,95360544
2010-03-09,13.913640975952148,14.024664291793021,13.821990138331465,13.905195154719983,126936936
2010-03-10,14.317498207092285,14.368414503406067,13.963812957878112,14.002310876194072,225969804
2010-03-11,14.433982849121094,14.559908213310226,14.261610675354955,14.263101448420183,169162668
2010-03-12,14.394245147705078,14.61132350692466,14.384806423182692,14.607845982466651,110025864
2010-03-15,13.987906455993652,14.143636899374876,13.809573995597189,14.074836999429875,185969844
2010-03-16,14.038076400756836,14.118052833258428,13.92779893820999,13.954374455049416,137122740
2010-03-17,14.047018051147461,14.193310699508597,14.01448038839262,14.115072083449363,132731136
2010-03-18,14.06788158416748,14.118549889371137,13.982440875529054,14.026154132132152,71016912
2010-03-19,13.908923149108887,14.107621929543237,13.84136509049985,13.908923149108887,191576232
2010-03-22,13.846829414367676,14.079058762703681,13.76685297749117,13.812305944829435,160031808
2010-03-23,13.635712623596191,13.866948129327685,13.461851540359254,13.835405258969512,219831948
2010-03-24,13.842605590820312,13.905195345663667,13.404723402798322,13.549027402044507,262345392
2010-03-25,13.98045539855957,14.206971546148594,13.875641254299651,13.884582108282812,157078764
2010-03-26,13.975732803344727,14.09246837475425,13.909417541130896,14.039813325841067,107740152
2010-03-29,13.969773292541504,14.026153860986266,13.923079436944066,13.983434454015553,124055820
2010-03-30,14.075580596923828,14.098430599229706,13.91587573013843,13.979211344002627,79036884
2010-03-31,14.085763931274414,14.150838310147256,13.978715058859732,14.034350713843176,121110768
2010-04-01,14.127490997314453,14.242985695946013,14.046769649267437,14.190826616591885,84023892
2010-04-05,14.182382583618164,14.27850196208057,14.132458244701377,14.179649972632236,75983940
2010-04-06,14.113083839416504,14.179400049110214,14.043042116950655,14.143881790275216,82321596
2010-04-07,13.996847152709961,14.126249108760211,13.95512064659482,14.09023581358126,103136760
2010-04-08,14.094953536987305,14.153570737565822,13.910163921961322,13.991382190140056,77822100
2010-04-09,14.063411712646484,14.12674638675878,14.008272032159706,14.094954581966231,82181736
2010-04-12,14.225101470947266,14.256643389582958,14.063409857252049,14.091476144954173,94001904
2010-04-13,14.573819160461426,14.626226229196519,14.185363405691726,14.220134863520299,156335508
2010-04-14,14.629204750061035,14.712160827079783,14.50526613909482,14.655531328637755,135971892
2010-04-15,14.785679817199707,14.848767442033704,14.611570769643526,14.707939075879255,270201528
2010-04-16,13.664274215698242,14.127738074411685,13.651358914427036,13.983434073978977,488930580
2010-04-19,13.663031578063965,13.75964976948971,13.536362239371195,13.629501013575814,155604240
2010-04-20,13.785728454589844,13.9004772879435,13.68687552254394,13.764120289116779,118976904
2010-04-21,13.767349243164062,13.915131720765325,13.714197262598265,13.820997201609236,95564340
2010-04-22,13.587526321411133,13.722641479631104,13.495379504283246,13.710223102788913,131096772
2010-04-23,13.536112785339355,13.643659530555603,13.468555676364371,13.592246312222553,83492424
2010-04-26,13.204533576965332,13.536111802091687,13.144178563362653,13.535615824249176,174577248
2010-04-27,13.140454292297363,13.37069591997484,13.095001329490785,13.137721681489122,153634212
2010-04-28,13.143682479858398,13.283764983996228,12.941009276239345,13.215958945029751,136107756
2010-04-29,13.213476181030273,13.325245370570173,13.081093619570385,13.247504619541408,122233644
2010-04-30,13.057001113891602,13.354551875880727,13.050542989662045,13.191868290660882,97318584
2010-05-03,13.178704261779785,13.236326670261048,13.041601396276608,13.076871671371672,74237688
2010-05-04,12.576892852783203,13.082829980290848,12.523244901061842,13.077365705598503,242808948
2010-05-05,12.661093711853027,12.809124183212127,12.430354193802232,12.443021507114755,183104712
2010-05-06,12.385645866394043,12.853830023170797,11.425185712896738,12.636005828847717,199803996
2010-05-07,12.248297691345215,12.550816771137626,11.954967454322999,12.417936336565921,203356440
2010-05-10,12.956408500671387,12.98546863786664,12.731631150638261,12.76565769197212,164954880
2010-05-11,12.643458366394043,12.912446852319048,12.622843103068451,12.80788260208467,132771096
2010-05-12,12.552553176879883,12.717722323164098,12.468355255906866,12.717722323164098,153917928
2010-05-13,12.688911437988281,12.965102017097829,12.676244125250834,12.828496080946056,132898968
2010-05-14,12.605704307556152,12.69164193135153,12.325539305654145,12.661339957761218,164475360
2010-05-17,12.616634368896484,12.626321082049508,12.37769891503839,12.58707825155074,111640248
2010-05-18,12.378194808959961,12.691145471123544,12.345906083312151,12.667053631240988,112906980
2010-05-19,12.280336380004883,12.404770980949941,12.114174327778777,12.325788397936513,137690172
2010-05-20,11.797994613647461,12.060525913613173,11.767941573940753,12.047858601390097,196335468
2010-05-21,11.724474906921387,12.04611937158261,11.534469963566305,11.650211691564724,387244368
2010-05-24,11.851394653320312,12.165090235441395,11.842453800596974,11.940063946382933,173650176
2010-05-25,11.849159240722656,11.858597017288757,11.52478311570688,11.627608595323599,120575304
2010-05-26,11.80942153930664,12.16434674191059,11.797747127877392,11.973347918957108,138884976
2010-05-27,12.181734085083008,12.227683033831616,11.948013945629922,12.044880141241908,112251636
2010-05-28,12.061767578125,12.255996871764246,11.996445208364689,12.23836126117821,115676208
2010-06-01,11.980796813964844,12.196634265207518,11.924913170621723,11.932613132319464,106565328
